"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene","WT"
"Gm37309",6.38873701210283,-1.2501494598608,1.92681568591343,-0.648816318551067,0.51645710842599,NA,"Gm37309",2.4309359151557
"Npas2",355.492514801557,-0.0436239788511134,0.467451628307442,-0.0933229797681268,0.925646976531115,0.996358573651404,"Npas2",491.437744981793
"Rpl31",2702.82943052827,0.4452443218471,0.247675228717861,1.79769419877795,0.0722254812520844,0.854202023180161,"Rpl31",1931.64865550609
"Tbc1d8",120.058807649771,-0.0765534573510618,0.404503757723219,-0.189252771796111,0.849894708987443,0.991283415478625,"Tbc1d8",131.361971852688
"Cnot11",329.021997571339,0.0742435348869765,0.264575744915008,0.280613534361687,0.779006834064084,0.990857204604815,"Cnot11",362.168743374471
"Gm15832",7.87591642615587,-0.917454739870251,1.23849030789241,-0.740784755458862,0.458823959819802,NA,"Gm15832",8.90786092787652
"Snord89",0.635615304294905,1.16384064457205,4.37746550852071,0.265870888601323,0.790338645935721,NA,"Snord89",0
"Rnf149",99.1479188370555,-0.402335741467373,0.443602052314538,-0.906974481673713,0.364420291870171,0.978654175317756,"Rnf149",85.7358959411531
"Creg2",426.712703609021,0.104228714912323,0.334442104321598,0.311649500961448,0.755306910101906,0.990857204604815,"Creg2",402.020981144327
"D930019O06Rik",15.9780322389257,-0.00738240215059652,1.01558867458455,-0.00726908672314258,0.994200159009413,NA,"D930019O06Rik",16.802990799568
"Rfx8",0.461750618719404,0.762742865555759,4.39563354592802,0.173522851162682,0.862240467692803,NA,"Rfx8",0
"Map4k4",691.029299511341,0.0716839123622,0.257243799184999,0.278661381107375,0.780504702333276,0.990857204604815,"Map4k4",685.629301286629
"4930456G14Rik",6.10299589330199,-0.321699194131539,1.81336695783382,-0.177404354227248,0.859190787386899,NA,"4930456G14Rik",5.13330740081682
"Il1r2",2.29275595171825,2.38647479666839,2.29924140763502,1.03794007394947,0.299297955152545,NA,"Il1r2",1.40519164944709
